id;score_channel;is_show_channel;channel_id;rel_category_city_id;comment
71;120;true;4414;3;comment
72;10;true;4414;9;comment
73;10;true;4415;22;comment
74;380;true;4415;1;comment
75;130;true;4416;3;comment
76;390;true;4417;1;comment
77;40;true;4418;18;comment
78;20;true;4418;8;comment
79;140;true;4418;3;comment
80;40;true;4419;18;comment
81;30;true;4419;8;comment
82;140;true;4419;3;comment
83;400;true;4420;1;comment
84;150;true;4421;3;comment
85;50;true;4421;18;comment
86;160;true;4422;3;comment
87;410;true;4423;1;comment
88;10;true;4424;5;comment
89;420;true;4425;1;comment
90;20;true;4426;22;comment
91;10;true;4427;6;comment
92;430;true;4428;1;comment
93;10;true;4429;7;comment
94;30;true;4430;17;comment
95;10;true;4430;23;comment
96;40;true;4431;2;comment
97;170;true;4432;3;comment
98;820;true;4432;23;comment
99;180;true;4433;3;comment
100;40;true;4433;8;comment
101;10;true;4434;24;comment
102;10;true;4435;19;comment
103;440;true;4436;1;comment
104;50;true;4437;8;comment
105;20;true;4438;7;comment
106;10;true;4439;21;comment
107;180;true;4439;3;comment
108;10;true;4440;9;comment
109;450;true;4441;1;comment
110;30;true;4442;7;comment
111;10;true;4443;10;comment
112;460;true;4444;1;comment
113;50;true;4444;18;comment
114;470;true;4445;1;comment
115;10;true;4446;12;comment
116;470;true;4447;1;comment
117;480;true;4448;1;comment
118;190;true;4448;3;comment
119;70;true;4448;18;comment
120;60;true;4448;8;comment
121;60;true;4449;18;comment
122;50;true;4450;2;comment
123;490;true;4450;1;comment
124;10;true;4451;25;comment
125;500;true;4452;1;comment
126;40;true;4453;7;comment
127;20;true;4454;5;comment
128;200;true;4455;3;comment
129;20;true;4455;9;comment
130;20;true;4456;25;comment
131;510;true;4457;1;comment
132;520;true;4458;1;comment
133;210;true;4459;3;comment
134;70;true;4459;8;comment
135;20;true;4460;10;comment
136;70;true;4461;18;comment
137;20;true;4462;6;comment
138;220;true;4463;3;comment
139;530;true;4464;1;comment
140;230;true;4465;3;comment
141;30;true;4465;9;comment
142;240;true;4466;3;comment
143;40;true;4466;9;comment
144;80;true;4467;18;comment
145;540;true;4468;1;comment
146;30;true;4469;25;comment
147;40;true;4470;25;comment
148;550;true;4471;1;comment
149;40;true;4472;17;comment
150;560;true;4473;1;comment
151;90;true;4474;18;comment
152;50;true;4475;17;comment
153;570;true;4476;1;comment
154;250;true;4477;3;comment
155;20;true;4477;21;comment
156;260;true;4478;3;comment
157;50;true;4479;9;comment
158;100;true;4480;18;comment
159;110;true;4481;18;comment
160;120;true;4481;18;comment
161;580;true;4482;1;comment
162;260;true;4483;3;comment
163;30;true;4484;9;comment
164;130;true;4485;18;comment
165;590;true;4486;1;comment
166;10;true;4487;26;comment
167;600;true;4488;1;comment
168;40;true;4489;17;comment
169;270;true;4490;3;comment
170;50;true;4490;25;comment
171;60;true;4491;17;comment
172;140;true;4492;18;comment
173;150;true;4493;18;comment
174;10;true;4494;11;comment
175;80;true;4494;8;comment
176;70;true;4495;17;comment
177;610;true;4496;1;comment
178;280;true;4497;3;comment
179;620;true;4498;1;comment
180;630;true;4499;1;comment
181;60;true;4499;2;comment
182;30;true;4500;6;comment
183;290;true;4501;3;comment
184;40;true;4501;6;comment
185;80;true;4501;17;comment
186;30;true;4502;10;comment
187;20;true;4503;13;comment
188;160;true;4504;18;comment
189;300;true;4505;3;comment
190;40;true;4506;10;comment
191;10;true;4507;27;comment
192;20;true;4508;27;comment
193;30;true;4509;27;comment
194;40;true;4510;27;comment
195;50;true;4511;27;comment
196;10;true;4513;28;comment
197;60;true;4514;27;comment
198;70;true;4515;27;comment
199;10;true;4516;29;comment
200;70;true;4517;27;comment
201;20;true;4518;28;comment
202;10;true;4518;30;comment
203;80;true;4519;27;comment
204;10;true;4520;31;comment
205;30;true;4521;28;comment
206;80;true;4522;27;comment
207;10;true;4522;32;comment
208;90;true;4523;27;comment
209;10;true;4524;33;comment
210;90;true;4525;27;comment
211;100;true;4526;27;comment
212;20;true;4526;31;comment
213;10;true;4527;34;comment
214;40;true;4528;28;comment
215;10;true;4529;35;comment
216;110;true;4530;27;comment
217;30;true;4530;31;comment
218;40;true;4531;28;comment
219;20;true;4531;34;comment
220;50;true;4532;28;comment
221;20;true;4532;32;comment
222;50;true;4533;28;comment
223;120;true;4534;27;comment
224;30;true;4535;34;comment
225;20;true;4536;30;comment
226;30;true;4537;34;comment
227;130;true;4538;27;comment
228;60;true;4539;28;comment
229;140;true;4540;27;comment
230;30;true;4541;30;comment
231;10;true;4542;36;comment
232;60;true;4543;28;comment
233;30;true;4543;32;comment
234;150;true;4544;27;comment
235;160;true;4545;27;comment
236;170;true;4546;37;comment
237;70;true;4547;28;comment
238;180;true;4548;27;comment
239;190;true;4549;27;comment
240;200;true;4550;27;comment
241;80;true;4550;28;comment
242;210;true;4551;27;comment
243;20;true;4552;32;comment
244;90;true;4553;28;comment
245;100;true;4554;28;comment
246;40;true;4554;30;comment
247;110;true;4555;28;comment
248;10;true;4555;38;comment
249;120;true;4556;28;comment
250;40;true;4556;34;comment
251;10;true;4557;39;comment
252;130;true;4558;28;comment
253;50;true;4559;30;comment
254;140;true;4560;28;comment
255;150;true;4561;28;comment
256;60;true;4561;30;comment
257;150;true;4562;28;comment
258;60;true;4562;30;comment
259;20;true;4563;35;comment
260;210;true;4564;27;comment
261;220;true;4565;27;comment
262;10;true;4566;40;comment
263;10;true;4567;41;comment
264;160;true;4568;28;comment
265;70;true;4568;30;comment
266;180;true;4569;37;comment
267;160;true;4570;28;comment
268;20;true;4571;41;comment
269;190;true;4572;27;comment
270;10;true;4573;42;comment
271;70;true;4574;30;comment
272;40;true;4575;31;comment
273;170;true;4576;28;comment
274;20;true;4577;39;comment
275;30;true;4578;32;comment
276;180;true;4579;28;comment
277;30;true;4580;41;comment
278;180;true;4581;28;comment
279;10;true;4582;43;comment
280;200;true;4583;27;comment
281;190;true;4583;28;comment
282;210;true;4584;27;comment
283;200;true;4584;28;comment
284;210;true;4585;28;comment
285;50;true;4585;34;comment
286;190;true;4585;37;comment
287;220;true;4586;27;comment
288;230;true;4587;27;comment
289;240;true;4588;27;comment
290;250;true;4589;27;comment
291;260;true;4590;27;comment
292;10;true;4591;44;comment
293;80;true;4592;30;comment
294;20;true;4593;33;comment
295;200;true;4593;37;comment
296;270;true;4594;27;comment
297;280;true;4595;27;comment
298;290;true;4596;27;comment
299;300;true;4597;27;comment
300;210;true;4597;37;comment
301;310;true;4598;27;comment
302;220;true;4599;28;comment
303;310;true;4600;27;comment
304;40;true;4600;31;comment
305;230;true;4601;28;comment
306;320;true;4602;27;comment
307;330;true;4603;27;comment
308;10;true;4604;45;comment
309;20;true;4605;40;comment
310;60;true;4605;34;comment
311;20;true;4606;29;comment
312;10;true;4606;46;comment
313;20;true;4607;42;comment
314;20;true;4608;38;comment
315;30;true;4608;39;comment
316;340;true;4609;27;comment
317;90;true;4610;30;comment
318;20;true;4611;42;comment
319;350;true;4612;27;comment
320;240;true;4612;28;comment
321;20;true;4613;43;comment
322;30;true;4614;33;comment
323;360;true;4615;27;comment
324;250;true;4615;28;comment
325;90;true;4616;30;comment
326;30;true;4617;40;comment
327;260;true;4617;28;comment
328;370;true;4618;27;comment
329;30;true;4619;43;comment
330;10;true;4620;48;comment
331;10;true;4621;58;comment
332;10;true;4622;60;comment
333;10;true;4623;59;comment
334;10;true;4624;47;comment
335;10;true;4625;63;comment
336;10;true;4626;49;comment
337;20;true;4627;47;comment
338;10;true;4628;64;comment
339;10;true;4629;65;comment
340;10;true;4630;66;comment
341;10;true;4631;67;comment
342;30;true;4632;47;comment
343;40;true;4633;47;comment
344;50;true;4634;47;comment
345;10;true;4635;50;comment
346;20;true;4636;67;comment
347;60;true;4637;47;comment
348;10;true;4638;69;comment
349;10;true;4639;70;comment
350;10;true;4640;71;comment
351;10;true;4641;72;comment
352;10;true;4642;73;comment
353;20;true;4643;70;comment
354;10;true;4644;54;comment
355;20;true;4645;64;comment
356;10;true;4646;57;comment
357;10;true;4647;76;comment
358;10;true;4648;77;comment
359;10;true;4649;78;comment
360;10;true;4650;81;comment
361;20;true;4651;57;comment
362;10;true;4652;82;comment
363;20;true;4653;59;comment
364;10;true;4654;83;comment
365;10;true;4655;84;comment
366;10;true;4656;85;comment
367;10;true;4656;86;comment
368;20;true;4657;61;comment
369;30;true;4658;57;comment
370;140;true;4659;51;comment
371;10;true;4660;91;comment
372;70;true;4661;47;comment
373;20;true;4661;49;comment
374;30;true;4662;61;comment
375;10;true;4663;92;comment
376;20;true;4664;66;comment
377;10;true;4665;52;comment
378;80;true;4666;47;comment
379;10;true;4667;95;comment
380;10;true;4668;96;comment
381;20;true;4669;78;comment
382;20;true;4670;90;comment
383;10;true;4671;97;comment
384;10;true;4672;88;comment
385;20;true;4673;69;comment
386;30;true;4674;78;comment
387;10;true;4675;93;comment
388;10;true;4676;94;comment
389;90;true;4677;47;comment
390;100;true;4678;47;comment
391;10;true;4679;98;comment
392;10;true;4680;99;comment
393;10;true;4681;100;comment
394;40;true;4682;101;comment
395;120;true;4683;47;comment
396;10;true;4684;102;comment
397;20;true;4685;60;comment
398;30;true;4686;67;comment
399;20;true;4687;32;comment
400;130;true;4688;47;comment
401;20;true;4688;54;comment
402;210;true;4689;53;comment
403;30;true;4690;54;comment
404;10;true;4691;103;comment
405;20;true;4692;48;comment
406;20;true;4693;104;comment
407;20;true;4694;72;comment
408;10;true;4695;94;comment
409;30;true;4696;105;comment
410;40;true;4697;67;comment
411;40;true;4698;54;comment
412;20;true;4699;88;comment
413;10;true;4700;55;comment
414;20;true;4701;52;comment
415;50;true;4702;54;comment
416;10;true;4703;106;comment
417;50;true;4704;62;comment
418;20;true;4705;77;comment
419;30;true;4706;90;comment
420;40;true;4707;62;comment
421;10;true;4708;107;comment
422;10;true;4709;56;comment
423;10;true;4710;100;comment
424;10;true;4711;108;comment
425;60;true;4712;61;comment
426;20;true;4713;50;comment
427;30;true;4714;59;comment
428;20;true;4715;55;comment
429;10;true;4716;74;comment
430;10;true;4717;109;comment
431;30;true;4718;50;comment
432;20;true;4719;65;comment
433;140;true;4720;47;comment
434;30;true;4721;88;comment
435;10;true;4722;75;comment
436;30;true;4723;48;comment
437;40;true;4724;59;comment
438;30;true;4725;66;comment
439;50;true;4726;59;comment
440;20;true;4727;110;comment
441;40;true;4728;50;comment
442;20;true;4729;85;comment
443;10;true;4730;111;comment
444;50;true;4731;67;comment
445;10;true;4732;98;comment
446;150;true;4733;47;comment
447;40;true;4734;48;comment
448;20;true;4735;58;comment
449;60;true;4736;67;comment
450;10;true;4737;44;comment
451;10;true;4738;1;comment
452;30;true;4739;85;comment
453;10;true;4740;32;comment
454;160;true;4741;47;comment
455;20;true;4742;44;comment
456;10;true;4743;45;comment
457;60;true;4744;59;comment
458;30;true;4745;49;comment
459;20;true;4745;56;comment
460;30;true;4746;87;comment
461;40;true;4747;88;comment
462;40;true;4748;78;comment
463;10;true;4749;46;comment
464;170;true;4750;47;comment
465;180;true;4751;47;comment
466;30;true;4752;58;comment
467;40;true;4753;90;comment
468;10;true;4754;80;comment
469;50;true;4755;48;comment
470;10;true;4756;79;comment
471;190;true;4757;47;comment
472;20;true;4758;80;comment
473;60;true;4759;68;comment
474;30;true;4760;65;comment
475;40;true;4761;65;comment
476;60;true;4762;48;comment
477;40;true;4763;85;comment
478;10;true;4764;112;comment
479;20;true;4765;112;comment
480;10;true;4766;113;comment
481;30;true;4767;112;comment
482;40;true;4768;112;comment
483;10;true;4768;114;comment
484;50;true;4769;112;comment
485;20;true;4770;114;comment
486;50;true;4771;112;comment
487;60;true;4772;112;comment
488;70;true;4773;112;comment
489;80;true;4774;112;comment
490;90;true;4775;112;comment
491;100;true;4776;112;comment
492;110;true;4777;112;comment
493;120;true;4778;112;comment
494;10;true;4779;115;comment
495;10;true;4780;116;comment
496;10;true;4781;117;comment
497;130;true;4782;112;comment
498;10;true;4783;113;comment
499;10;true;4784;119;comment
500;140;true;4785;112;comment
501;150;true;4786;112;comment
502;160;true;4787;112;comment
503;10;true;4788;120;comment
504;10;true;4789;121;comment
505;10;true;4790;122;comment
506;10;true;4791;123;comment
507;170;true;4792;112;comment
508;180;true;4793;112;comment
509;10;true;4793;124;comment
510;10;true;4794;125;comment
511;20;true;4795;125;comment
512;30;true;4796;125;comment
513;10;true;4797;127;comment
514;20;true;4798;113;comment
515;10;true;4799;125;comment
516;190;true;4800;112;comment
517;10;true;4801;116;comment
518;200;true;4802;112;comment
519;10;true;4803;128;comment
520;10;true;4804;129;comment
521;20;true;4805;122;comment
522;10;true;4806;130;comment
523;20;true;4807;121;comment
524;30;true;4808;121;comment
525;30;true;4809;113;comment
526;40;true;4810;113;comment
527;10;true;4811;118;comment
528;10;true;4812;131;comment
529;210;true;4813;112;comment
530;10;true;4814;132;comment
531;20;true;4815;132;comment
532;30;true;4816;121;comment
533;10;true;4817;134;comment
534;20;true;4818;130;comment
535;10;true;4819;135;comment
536;10;true;4820;136;comment
537;20;true;4821;136;comment
538;40;true;4822;125;comment
539;10;true;4823;137;comment
540;50;true;4824;113;comment
541;220;true;4825;112;comment
542;50;true;4826;113;comment
543;20;true;4827;134;comment
544;30;true;4828;134;comment
545;40;true;4829;121;comment
546;10;true;4830;139;comment
547;50;true;4831;125;comment
548;60;true;4832;113;comment
549;30;true;4833;122;comment
550;40;true;4834;134;comment
551;60;true;4835;125;comment
552;70;true;4836;125;comment
553;30;true;4837;132;comment
554;20;true;4838;114;comment
555;230;true;4839;112;comment
556;240;true;4840;112;comment
557;250;true;4841;112;comment
558;70;true;4842;113;comment
559;40;true;4843;122;comment
560;10;true;4844;140;comment
561;40;true;4845;132;comment
562;260;true;4846;112;comment
563;10;true;4847;141;comment
564;20;true;4848;141;comment
565;10;true;4849;135;comment
566;30;true;4850;141;comment
567;10;true;4851;142;comment
568;270;true;4852;112;comment
569;280;true;4853;112;comment
570;290;true;4854;112;comment
571;80;true;4855;125;comment
572;30;true;4856;114;comment
573;40;true;4857;114;comment
574;10;true;4858;143;comment
575;20;true;4859;143;comment
576;10;true;4860;144;comment
577;30;true;4861;143;comment
578;40;true;4862;143;comment
579;10;true;4863;145;comment
580;10;true;4864;146;comment
581;50;true;4865;143;comment
582;60;true;4866;143;comment
583;10;true;4867;147;comment
584;10;true;4868;150;comment
585;20;true;4869;145;comment
586;70;true;4870;143;comment
587;20;true;4871;150;comment
588;10;true;4872;148;comment
589;80;true;4873;143;comment
590;90;true;4874;143;comment
591;30;true;4875;150;comment
592;100;true;4876;143;comment
593;10;true;4877;149;comment
594;40;true;4878;150;comment
595;110;true;4879;143;comment
596;10;true;4880;151;comment
597;120;true;4881;143;comment
598;40;true;4882;152;comment
599;20;true;4883;149;comment
600;130;true;4884;143;comment
601;40;true;4885;154;comment
602;50;true;4886;150;comment
603;60;true;4886;150;comment
604;40;true;4887;155;comment
605;140;true;4888;143;comment
606;150;true;4889;143;comment
607;70;true;4890;150;comment
608;80;true;4891;150;comment
609;40;true;4892;156;comment
610;90;true;4893;150;comment
611;30;true;4894;149;comment
612;10;true;4895;157;comment
613;10;true;4896;158;comment
614;40;true;4897;150;comment
615;40;true;4898;150;comment
616;10;true;4899;159;comment
617;100;true;4900;150;comment
618;20;true;4901;159;comment
619;110;true;4902;150;comment
620;120;true;4903;150;comment
621;130;true;4904;150;comment
622;10;true;4905;160;comment
623;10;true;4906;161;comment
624;10;true;4907;162;comment
625;140;true;4908;150;comment
626;40;true;4909;163;comment
627;20;true;4910;161;comment
628;20;true;4911;162;comment
629;20;true;4912;151;comment
630;10;true;4913;164;comment
631;10;true;4914;165;comment
632;10;true;4915;166;comment
633;10;true;4916;167;comment
634;30;true;4917;162;comment
635;10;true;4918;168;comment
636;10;true;4919;169;comment
637;20;true;4920;147;comment
638;10;true;4921;170;comment
639;30;true;4922;159;comment
640;150;true;4923;150;comment
641;10;true;4924;171;comment
642;40;true;4925;162;comment
643;10;true;4926;172;comment
644;30;true;4927;151;comment
645;10;true;4928;173;comment
646;140;true;4929;150;comment
647;10;true;4930;174;comment
648;160;true;4931;143;comment
649;170;true;4932;143;comment
650;10;true;4933;175;comment
651;20;true;4934;175;comment
652;10;true;4935;176;comment
653;30;true;4936;175;comment
654;10;true;4937;177;comment
655;10;true;4938;178;comment
656;20;true;4939;177;comment
657;20;true;4940;178;comment
658;30;true;4941;178;comment
659;30;true;4942;177;comment
660;40;true;4943;178;comment
661;40;true;4944;177;comment
662;50;true;4944;178;comment
663;50;true;4945;177;comment
664;10;true;4946;179;comment
665;10;true;4947;180;comment
666;10;true;4948;181;comment
667;10;true;4949;150;comment
668;20;true;4950;150;comment
669;30;true;4951;182;comment
670;30;true;4952;150;comment
671;40;true;4953;150;comment
672;20;true;4954;181;comment
673;30;true;4955;181;comment
674;40;true;4956;181;comment
675;10;true;4957;183;comment
676;50;true;4958;181;comment
677;10;true;4959;184;comment
678;20;true;4960;183;comment
679;60;true;4961;177;comment
680;30;true;4962;183;comment
681;20;true;4963;179;comment
682;10;true;4964;185;comment
683;30;true;4965;179;comment
684;40;true;4966;179;comment
685;10;true;4967;186;comment
686;10;true;4968;187;comment
687;70;true;4969;177;comment
688;50;true;4970;179;comment
689;60;true;4971;181;comment
690;10;true;4972;188;comment
691;10;true;4973;189;comment
692;10;true;4974;190;comment
693;10;true;4975;191;comment
694;60;true;4976;179;comment
695;80;true;4977;177;comment
696;60;true;4978;178;comment
697;10;true;4979;192;comment
698;70;true;4980;179;comment
699;10;true;4981;193;comment
700;10;true;4982;194;comment
701;70;true;4983;178;comment
702;10;true;4984;195;comment
703;10;true;4985;196;comment
704;10;true;4986;197;comment
705;20;true;4987;197;comment
706;30;true;4988;197;comment
707;40;true;4989;197;comment
708;50;true;4990;197;comment
709;10;true;4991;198;comment
710;30;true;4992;197;comment
711;60;true;4993;197;comment
712;70;true;4994;197;comment
713;80;true;4995;197;comment
714;90;true;4996;197;comment
715;100;true;4997;197;comment
716;10;true;4998;199;comment
717;10;true;4999;200;comment
718;10;true;5000;201;comment
719;20;true;5001;199;comment
720;10;true;5002;202;comment
721;110;true;5003;197;comment
722;10;true;5004;203;comment
723;120;true;5005;197;comment
724;30;true;5006;199;comment
725;20;true;5007;198;comment
726;10;true;5008;204;comment
727;130;true;5009;197;comment
728;140;true;5010;197;comment
729;30;true;5011;204;comment
730;30;true;5012;198;comment
731;40;true;5013;198;comment
732;150;true;5014;197;comment
733;10;true;5015;205;comment
734;160;true;5016;197;comment
735;170;true;5017;197;comment
736;10;true;5018;206;comment
737;10;true;5019;207;comment
738;180;true;5020;197;comment
739;50;true;5021;198;comment
740;180;true;5022;197;comment
741;40;true;5023;199;comment
742;10;true;5024;208;comment
743;10;true;5025;209;comment
744;10;true;5026;210;comment
745;20;true;5027;209;comment
746;10;true;5028;211;comment
747;20;true;5029;211;comment
748;30;true;5030;211;comment
749;10;true;5031;212;comment
750;30;true;5032;209;comment
751;40;true;5033;211;comment
752;40;true;5034;209;comment
753;50;true;5035;209;comment
754;50;true;5036;211;comment
755;10;true;5037;213;comment
756;10;true;5038;213;comment
757;60;true;5039;211;comment
758;70;true;5040;211;comment
759;80;true;5041;211;comment
760;20;true;5042;212;comment
761;60;true;5043;209;comment
762;70;true;5044;209;comment
763;30;true;5045;212;comment
764;90;true;5046;211;comment
765;40;true;5047;212;comment
766;100;true;5048;211;comment
767;110;true;5049;211;comment
768;120;true;5050;211;comment
769;80;true;5051;209;comment
770;90;true;5052;209;comment
771;100;true;5053;209;comment
772;10;true;5054;210;comment
773;110;true;5055;209;comment
774;10;true;5056;214;comment
775;10;true;5057;213;comment
776;10;true;5058;215;comment
777;10;true;5059;216;comment
778;120;true;5060;209;comment
779;50;true;5061;212;comment
780;60;true;5062;212;comment
781;130;true;5063;211;comment
782;20;true;5064;210;comment
783;130;true;5065;209;comment
784;10;true;5066;213;comment
785;10;true;5067;209;comment
786;10;true;5068;217;comment
787;140;true;5069;209;comment
788;150;true;5070;209;comment
789;160;true;5071;209;comment
790;20;true;5072;214;comment
791;10;true;5073;209;comment
792;70;true;5074;212;comment
793;170;true;5075;209;comment
794;180;true;5076;209;comment
795;10;true;5077;218;comment
796;190;true;5078;209;comment
797;10;true;5079;219;comment
798;200;true;5080;209;comment
799;30;true;5081;214;comment
800;10;true;5082;213;comment
801;10;true;5083;209;comment
802;80;true;5084;212;comment
803;10;true;5085;220;comment
804;210;true;5086;209;comment
805;10;true;5087;221;comment
806;20;true;5088;221;comment
807;90;true;5089;212;comment
808;10;true;5090;222;comment
809;10;true;5091;223;comment
810;10;true;5092;224;comment
811;10;true;5093;225;comment
812;100;true;5094;212;comment
813;220;true;5095;209;comment
814;20;true;5096;222;comment
815;10;true;5097;226;comment
816;230;true;5098;209;comment
817;240;true;5099;209;comment
818;250;true;5100;209;comment
819;140;true;5100;211;comment
820;260;true;5101;209;comment
821;270;true;5102;209;comment
822;150;true;5103;211;comment
823;30;true;5104;222;comment
824;110;true;5105;212;comment
825;280;true;5106;209;comment
826;290;true;5107;209;comment
827;10;true;5108;227;comment
828;40;true;5109;222;comment
829;300;true;5110;209;comment
830;10;true;5111;228;comment
831;50;true;5112;222;comment
832;20;true;5113;223;comment
833;120;true;5114;212;comment
834;10;true;5115;229;comment
835;20;true;5116;219;comment
836;30;true;5117;219;comment
837;310;true;5118;209;comment
838;160;true;5119;211;comment
839;40;true;5120;214;comment
840;170;true;5121;211;comment
841;10;true;5122;230;comment
842;330;true;5123;209;comment
843;30;true;5124;223;comment
844;340;true;5125;209;comment
845;40;true;5126;223;comment
846;20;true;5127;226;comment
847;40;true;5128;219;comment
848;30;true;5129;226;comment
849;50;true;5130;219;comment
850;40;true;5131;223;comment
851;50;true;5132;223;comment
852;60;true;5133;223;comment
853;60;true;5134;219;comment
854;10;true;5135;231;comment
855;70;true;5136;219;comment
856;180;true;5137;211;comment
857;20;true;5138;225;comment
858;20;true;5139;228;comment
859;70;true;5140;223;comment
860;10;true;5141;232;comment
861;20;true;5142;232;comment
862;30;true;5143;232;comment
863;10;true;5144;233;comment
864;40;true;5145;232;comment
865;10;true;5146;234;comment
866;20;true;5147;234;comment
867;10;true;5148;235;comment
868;50;true;5149;232;comment
869;10;true;5150;236;comment
870;20;true;5151;236;comment
871;60;true;5152;232;comment
872;70;true;5153;232;comment
873;10;true;5153;237;comment
874;80;true;5154;232;comment
875;30;true;5155;236;comment
876;10;true;5156;238;comment
877;10;true;5157;239;comment
878;10;true;5158;240;comment
879;90;true;5159;232;comment
880;10;true;5160;241;comment
881;10;true;5161;242;comment
882;90;true;5162;232;comment
883;100;true;5163;232;comment
884;110;true;5164;232;comment
885;120;true;5165;232;comment
886;130;true;5166;232;comment
887;10;true;5167;243;comment
888;10;true;5168;244;comment
889;10;true;5169;245;comment
890;140;true;5170;232;comment
891;140;true;5171;245;comment
892;140;true;5172;242;comment
893;140;true;5173;232;comment
894;150;true;5174;232;comment
895;10;true;5175;246;comment
896;10;true;5176;247;comment
897;10;true;5177;248;comment
898;10;true;5178;249;comment
899;10;true;5179;249;comment
900;10;true;5180;247;comment
901;10;true;5181;250;comment
902;10;true;5181;250;comment
903;10;true;5182;251;comment
904;10;true;5183;249;comment
905;10;true;5184;252;comment
906;10;true;5185;249;comment
907;10;true;5186;250;comment
908;10;true;5187;253;comment
909;10;true;5188;249;comment
910;10;true;5189;254;comment
911;10;true;5190;249;comment
912;10;true;5191;249;comment
913;10;true;5192;255;comment
914;10;true;5193;248;comment
915;10;true;5194;249;comment
916;10;true;5195;249;comment
917;10;true;5196;250;comment
918;10;true;5197;253;comment
919;10;true;5198;253;comment
920;10;true;5199;249;comment
921;10;true;5200;249;comment
922;10;true;5201;249;comment
923;10;true;5202;249;comment
924;10;true;5203;255;comment
925;10;true;5204;256;comment
926;10;true;5205;249;comment
927;10;true;5206;248;comment
928;10;true;5207;257;comment
929;10;true;5208;258;comment
930;10;true;5209;248;comment
931;10;true;5210;259;comment
932;10;true;5211;256;comment
933;10;true;5212;249;comment
934;10;true;5213;249;comment
935;10;true;5214;249;comment
936;10;true;5215;260;comment
937;10;true;5216;248;comment
938;10;true;5217;259;comment
939;10;true;5218;259;comment
940;10;true;5219;248;comment
941;10;true;5220;247;comment
942;10;true;5221;254;comment
943;10;true;5222;249;comment
944;10;true;5223;249;comment
945;10;true;5223;249;comment
946;10;true;5224;261;comment
947;20;true;5225;261;comment
948;30;true;5226;261;comment
949;10;true;5227;262;comment
950;40;true;5228;261;comment
951;50;true;5229;261;comment
952;10;true;5230;263;comment
953;60;true;5231;261;comment
954;70;true;5232;261;comment
955;20;true;5232;263;comment
956;80;true;5233;261;comment
957;90;true;5234;261;comment
958;10;true;5235;264;comment
959;100;true;5236;261;comment
960;20;true;5237;262;comment
961;110;true;5238;261;comment
962;10;true;5239;265;comment
963;120;true;5240;261;comment
964;30;true;5241;263;comment
965;130;true;5242;261;comment
966;140;true;5243;261;comment
967;10;true;5244;266;comment
968;10;true;5245;268;comment
969;10;true;5246;267;comment
970;10;true;5247;269;comment
971;20;true;5248;269;comment
972;10;true;5249;270;comment
973;150;true;5250;261;comment
974;30;true;5251;262;comment
975;160;true;5252;261;comment
976;20;true;5253;270;comment
977;30;true;5254;270;comment
978;160;true;5255;261;comment
979;40;true;5256;270;comment
980;20;true;5257;268;comment
981;170;true;5258;261;comment
982;10;true;5259;271;comment
983;180;true;5260;261;comment
984;30;true;5261;268;comment
985;190;true;5262;261;comment
986;10;true;5263;272;comment
987;10;true;5264;273;comment
988;10;true;5265;274;comment
989;10;true;5266;275;comment
990;10;true;5267;276;comment
991;200;true;5268;261;comment
992;20;true;5269;272;comment
993;210;true;5270;261;comment
994;220;true;5271;261;comment
995;40;true;5272;268;comment
